product_tilda_uid,url,position
213330577121,https://static.tildacdn.com/stor6234-3762-4533-a135-306631316232/23096906.jpg,0
720941059741,https://static.tildacdn.com/stor3134-6238-4763-a664-346439363463/90032295.jpg,0
131643762681,https://static.tildacdn.com/stor6561-3865-4933-a162-376135353364/93119722.png,0
664912242121,https://static.tildacdn.com/stor3763-3865-4664-b833-326665613564/35209760.jpg,0
664912242121,https://static.tildacdn.com/stor6630-3465-4232-b962-326663323033/44147398.jpg,1
204620336981,https://static.tildacdn.com/stor3361-3437-4362-b365-613261643030/32458317.jpg,0
380589070491,https://static.tildacdn.com/stor3431-6337-4265-a233-656135653361/52078827.jpg,0
736213688821,https://static.tildacdn.com/stor6362-3062-4238-a635-356333313663/66781591.jpg,0
736213688821,https://static.tildacdn.com/stor6638-6165-4136-b530-323237356664/96765028.jpg,1
736213688821,https://static.tildacdn.com/stor3762-3736-4231-a339-663665303031/45982217.jpg,2
736213688821,https://static.tildacdn.com/stor3832-6466-4662-a562-633330333662/66120592.jpg,3
776829615201,https://static.tildacdn.com/stor3164-6165-4833-b465-383665326131/50021195.jpg,0
614501935981,https://static.tildacdn.com/stor3966-3730-4461-b237-633937303233/12931182.jpg,0
900415911681,https://static.tildacdn.com/stor6438-3230-4365-b035-633364343763/86449116.jpg,0
160754960561,https://static.tildacdn.com/stor6463-3262-4231-a535-653464336438/91882327.jpg,0
160754960561,https://static.tildacdn.com/stor6161-6436-4834-b730-623961383433/14982089.jpg,1
650349608581,https://static.tildacdn.com/stor6234-3936-4331-a432-396265366365/18293218.jpg,0
650349608581,https://static.tildacdn.com/stor3337-6565-4031-b639-383361356165/68243121.jpg,1
778179144931,https://static.tildacdn.com/stor3430-3136-4364-b235-366538363962/64893965.jpg,0
778179144931,https://static.tildacdn.com/stor3165-6638-4330-b535-396463353534/44343879.jpg,1
778179144931,https://static.tildacdn.com/stor3931-3561-4235-b534-363165643539/55933361.jpg,2
384749163531,https://static.tildacdn.com/stor3364-3461-4637-b765-306338303764/18522447.png,0
101435230961,https://static.tildacdn.com/stor3838-6434-4231-a165-656465316130/64129673.png,0
469114958671,https://static.tildacdn.com/stor6236-3135-4531-b366-396331373031/65833128.png,0
714830744061,https://static.tildacdn.com/stor3566-3736-4332-a539-306466373866/23725070.png,0
295091565321,https://static.tildacdn.com/stor3039-6638-4636-b561-373963353531/44041370.png,0
809388780751,https://static.tildacdn.com/stor3161-3932-4432-b531-306236396136/18541037.jpg,0
644534027031,https://static.tildacdn.com/stor3035-3630-4165-b931-366430333861/64262030.png,0
836528021271,https://static.tildacdn.com/stor3738-6464-4264-b366-333739376363/74080061.png,0
248723549761,https://static.tildacdn.com/stor3737-6130-4332-b439-373437326262/21137035.jpg,0
248723549761,https://static.tildacdn.com/stor3933-6365-4535-b030-653630336137/91683125.jpg,1
248723549761,https://static.tildacdn.com/stor3566-3930-4630-b935-393765313939/99107177.jpg,2
248723549761,https://static.tildacdn.com/stor6633-6561-4531-a531-613535636139/22013977.jpg,3
248723549761,https://static.tildacdn.com/stor3131-3466-4366-a563-396262616663/13681002.jpg,4
795148920831,https://static.tildacdn.com/stor3761-6365-4163-a461-383736653066/48642696.png,0
205968875011,https://static.tildacdn.com/stor3933-3737-4635-b636-393537306263/18284997.jpg,0
205968875011,https://static.tildacdn.com/stor3765-3932-4131-a431-643634383533/75109329.jpg,1
860099427521,https://static.tildacdn.com/stor6631-6661-4164-b462-326137333739/28791309.jpg,0
860099427521,https://static.tildacdn.com/stor3336-3337-4466-b938-346466643238/97467351.jpg,1
860099427521,https://static.tildacdn.com/stor3639-6165-4436-b263-643438653031/77731604.jpg,2
860099427521,https://static.tildacdn.com/stor3037-3530-4461-a262-623631353265/69717579.jpg,3
102941225931,https://static.tildacdn.com/stor3139-3466-4231-b466-363736613336/49097347.jpg,0
109747596061,https://static.tildacdn.com/stor3139-3466-4231-b466-363736613336/49097347.jpg,0
109747596061,https://static.tildacdn.com/stor3166-3737-4761-b932-613738616461/67962341.jpg,1
109747596061,https://static.tildacdn.com/stor3333-3664-4332-b839-666631643763/84373969.jpg,2
236790618351,https://static.tildacdn.com/stor3836-6335-4163-b864-346136636263/29566248.jpg,0
236790618351,https://static.tildacdn.com/stor6530-3232-4439-b732-393365636535/59586010.jpg,1
108374398451,https://static.tildacdn.com/stor3538-6433-4565-b630-663664626631/53620938.jpg,0
108374398451,https://static.tildacdn.com/stor3133-3365-4630-a363-396335323864/61117127.jpg,1
108374398451,https://static.tildacdn.com/stor3664-3466-4235-b733-333863303965/87950838.jpg,2
972485862021,https://static.tildacdn.com/stor6263-3631-4566-b039-656637636639/56543165.jpg,0
204264605161,https://static.tildacdn.com/stor6365-6430-4764-b735-306638373639/15015325.jpg,0
377613076601,https://static.tildacdn.com/stor6136-6239-4234-b834-396464326135/99385811.jpg,0
377613076601,https://static.tildacdn.com/stor3339-3335-4938-b366-663863663339/19793903.jpg,1
377613076601,https://static.tildacdn.com/stor3533-3864-4634-b836-353664663334/50928326.jpg,2
570153851681,https://static.tildacdn.com/stor6538-3933-4364-b732-363661363566/65758426.jpg,0
820190568951,https://static.tildacdn.com/stor6136-6537-4162-b762-656430353334/41842351.jpg,0
820190568951,https://static.tildacdn.com/stor3839-3864-4638-b938-306666353434/58017268.jpg,1
820190568951,https://static.tildacdn.com/stor6639-3962-4366-b230-323463366630/43257136.jpg,2
457020907831,https://static.tildacdn.com/stor3166-6130-4232-a236-646263616334/88506842.jpg,0
457020907831,https://static.tildacdn.com/stor3435-3536-4130-b830-393538386138/32787264.jpg,1
457020907831,https://static.tildacdn.com/stor6264-3163-4433-b939-613762626566/60050977.jpg,2
273196140611,https://static.tildacdn.com/stor3135-6666-4863-b937-656439326263/27639752.jpg,0
401065530401,https://static.tildacdn.com/stor3135-6666-4863-b937-656439326263/27639752.jpg,0
401065530401,https://static.tildacdn.com/stor6665-3436-4032-b631-383562316364/65114604.jpg,1
667267915291,https://static.tildacdn.com/stor6236-3866-4866-a562-616562666133/91156643.jpg,0
477705054331,https://static.tildacdn.com/stor6432-3565-4961-b331-373166326538/53134093.jpg,0
132543830551,https://static.tildacdn.com/stor3030-3462-4665-b830-383433643931/73405761.jpg,0
